Vitals:
Now:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

                Now,"61900880","25","0","","","526","1132","1","0","","","","","","","6605712","848924","820372","28552","0","0","96","","","23","","","32","","","14400","13927","2048","1870","23808","10304","","10","1","","","","","2903","","",

Last 6 minutes:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-04 13:47:34,"61914848","25","0","0","0","526","1163","22","0","84","6","6","0","0","0","6606740","838296","809740","28556","0","0","96","87","6","22","128","0","62","262144","49322","14400","13846","2048","1856","23808","10304","135214","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:35,"61915656","25","0","0","0","526","1161","23","0","86","5","7","0","0","0","6606740","838296","809740","28556","0","0","96","86","5","22","128","0","61","262144","124279","14400","13846","2048","1856","23808","10304","97170","35","25","0","61580","49","44","2875","0","0",
2022-03-04 13:47:36,"61915856","25","0","0","0","526","1162","21","0","42","2","55","0","0","0","6606740","838296","809740","28556","0","0","96","42","3","22","128","0","62","262144","18034","14400","13846","2048","1856","23808","10304","162691","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:37,"61915860","25","0","0","0","526","1162","25","0","85","5","6","0","0","0","6606740","838296","809740","28556","0","0","96","87","6","22","128","0","62","262144","61901","14400","13846","2048","1856","23808","10304","220137","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:38,"61915860","25","0","0","0","526","1162","22","0","87","5","5","0","0","0","6606740","838296","809740","28556","0","0","96","88","5","22","128","0","62","262144","156594","14400","13846","2048","1856","23808","10304","185023","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:39,"61916264","25","0","0","0","526","1164","24","0","87","5","4","0","0","0","6606740","838296","809740","28556","0","0","96","89","5","22","128","0","62","262144","137815","14400","13846","2048","1856","23808","10304","142749","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:40,"61916376","25","0","0","0","526","1151","12","0","82","5","11","0","0","0","6606740","838296","809740","28556","0","0","96","82","5","22","128","0","50","262144","22693","14400","13846","2048","1856","23808","10304","104666","24","14","0","50272","49","44","2875","0","0",
2022-03-04 13:47:41,"61916376","25","0","0","0","526","1164","24","0","68","4","25","0","0","0","6606740","838560","810004","28556","0","0","96","70","5","22","128","0","62","262144","21620","14400","13846","2048","1856","23808","10304","206010","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:42,"61916376","25","0","0","0","526","1164","26","0","86","6","6","0","0","0","6606740","838560","810004","28556","0","0","96","87","6","22","128","0","62","262144","132337","14400","13846","2048","1856","23808","10304","184222","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:43,"61916376","25","0","0","0","526","1164","25","0","88","5","4","0","0","0","6606740","838560","810004","28556","0","0","96","90","5","22","128","0","62","262144","31104","14400","13846","2048","1856","23808","10304","220027","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:44,"61916376","25","0","0","0","526","1162","23","0","84","5","7","0","0","0","6606740","838824","810268","28556","0","0","96","86","5","22","128","0","60","262144","135156","14400","13846","2048","1856","23808","10304","160097","34","24","0","60552","49","44","2875","0","0",
2022-03-04 13:47:45,"61916376","25","0","0","0","526","1164","23","0","44","3","52","0","0","0","6606740","838824","810268","28556","0","0","96","44","3","22","128","0","62","262144","144184","14400","13846","2048","1856","23808","10304","81190","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:46,"61916384","25","0","0","0","526","1164","24","0","88","6","4","0","0","0","6606740","838824","810268","28556","0","0","96","88","6","22","128","0","62","262144","20379","14400","13846","2048","1856","23808","10304","203072","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:47,"61915124","25","0","0","0","526","1164","23","0","85","6","6","0","0","0","6606740","840136","811580","28556","0","0","96","86","6","22","128","0","62","262144","154135","14400","13846","2048","1856","23808","10304","108723","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:48,"61915128","25","0","0","0","526","1164","24","0","87","5","4","0","0","0","6606740","840136","811580","28556","0","0","96","89","5","22","128","0","62","262144","120806","14400","13846","2048","1856","23808","10304","238165","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:49,"61915132","25","0","0","0","526","1161","22","0","84","5","8","0","0","0","6606740","840136","811580","28556","0","0","96","86","5","22","128","0","59","262144","60507","14400","13846","2048","1856","23808","10304","182113","33","23","0","59524","49","44","2875","0","0",
2022-03-04 13:47:50,"61915136","25","0","0","0","526","1164","22","0","63","4","30","0","0","0","6606740","840368","811812","28556","0","0","96","64","5","22","129","0","62","262144","43239","14400","13848","2048","1856","23808","10304","115887","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:51,"61915136","25","0","0","0","526","1164","22","0","87","5","4","0","0","0","6606740","840368","811812","28556","0","0","96","89","5","22","128","0","62","262144","24799","14400","13848","2048","1856","23808","10304","239215","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:52,"61914784","25","0","0","0","526","1164","24","0","85","5","7","0","0","0","6606740","840368","811812","28556","0","0","96","86","5","22","128","0","62","262144","95447","14400","13848","2048","1856","23808","10304","134684","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:53,"61914136","25","0","0","0","526","1164","26","0","87","5","5","0","0","0","6606740","840368","811812","28556","0","0","96","87","5","22","128","0","62","262144","141659","14400","13848","2048","1856","23808","10304","134776","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:54,"61914136","25","0","0","0","526","1142","3","0","68","4","26","0","0","0","6606740","840368","811812","28556","0","0","96","68","4","22","128","0","40","262144","9167","14400","13848","2048","1856","23808","10304","177705","14","4","0","39992","49","44","2875","0","0",
2022-03-04 13:47:55,"61914908","25","0","0","0","526","1164","25","0","83","6","8","0","0","0","6606740","840368","811812","28556","0","0","96","85","6","22","128","0","62","262144","50466","14400","13848","2048","1856","23808","10304","289655","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:47:56,"61914908","25","0","0","0","526","1164","25","0","86","5","6","0","0","0","6606740","840368","811812","28556","0","0","96","88","5","22","128","0","62","262144","85100","14400","13848","2048","1856","23808","10304","178932","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:57,"61914660","25","0","0","0","526","1164","25","0","85","5","7","0","0","0","6606740","840368","811812","28556","0","0","96","87","5","22","128","0","62","262144","85955","14400","13848","2048","1856","23808","10304","116459","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:47:58,"61914664","25","0","0","0","526","1160","21","0","86","5","7","0","0","0","6606740","840368","811812","28556","0","0","96","87","5","22","128","0","58","262144","67726","14400","13848","2048","1856","23808","10304","128328","32","22","0","58496","49","44","2875","0","0",
2022-03-04 13:47:59,"61914924","25","0","0","0","526","1164","22","0","67","5","25","0","0","0","6606740","840368","811812","28556","0","0","96","69","5","22","129","0","62","262144","26092","14400","13848","2048","1856","23808","10304","174240","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:00,"61914924","25","0","0","0","526","1164","24","0","86","6","4","0","0","0","6606740","840368","811812","28556","0","0","96","88","6","22","128","0","62","262144","123346","14400","13848","2048","1856","23808","10304","304282","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:01,"61914924","25","0","0","0","526","1162","25","0","87","5","5","0","0","0","6606740","840368","811812","28556","0","0","96","88","5","22","128","0","62","262144","15535","14400","13848","2048","1856","23808","10304","191389","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:02,"61914924","25","0","0","0","526","1163","22","0","87","5","6","0","0","0","6606740","840368","811812","28556","0","0","96","88","5","22","128","0","62","262144","130644","14400","13848","2048","1856","23808","10304","118723","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:03,"61914924","25","0","0","0","526","1163","26","0","68","3","28","0","0","0","6606740","840368","811812","28556","0","0","96","68","3","22","130","0","62","262144","128311","14400","13848","2048","1856","23808","10304","67202","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:04,"61914672","25","0","0","0","526","1163","24","0","87","5","4","0","0","0","6606740","840368","811812","28556","0","0","96","89","5","22","128","0","62","262144","59691","14400","13848","2048","1856","23808","10304","181951","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:05,"61914676","25","0","0","0","526","1163","20","0","87","5","6","0","0","0","6606740","840368","811812","28556","0","0","96","87","5","22","128","0","62","262144","8792","14400","13848","2048","1856","23808","10304","313449","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:06,"61914680","25","0","0","0","526","1163","21","0","86","6","5","0","0","0","6606740","840368","811812","28556","0","0","96","87","6","22","128","0","62","262144","58157","14400","13848","2048","1856","23808","10304","184525","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:07,"61914684","25","0","0","0","526","1156","16","0","81","5","11","0","0","0","6606740","840368","811812","28556","0","0","96","82","6","22","128","0","55","262144","8225","14400","13848","2048","1856","23808","10304","127450","29","19","0","55412","49","44","2875","0","0",
2022-03-04 13:48:08,"61913424","25","0","0","0","526","1163","23","0","61","4","33","0","0","0","6606740","841156","812600","28556","0","0","96","62","4","22","128","0","62","262144","62065","14400","13848","2048","1856","23808","10304","218180","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:09,"61910404","25","0","0","0","526","1163","23","0","86","5","5","0","0","0","6606740","844588","816032","28556","0","0","96","88","5","22","128","0","62","262144","51787","14400","13848","2048","1856","23808","10304","113980","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:10,"61910404","25","0","0","0","526","1163","27","0","87","5","7","0","0","0","6606740","844588","816032","28556","0","0","96","88","5","22","128","0","62","262144","6631","14400","13848","2048","1856","23808","10304","237328","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:11,"61910404","25","0","0","0","526","1163","24","0","87","5","5","0","0","0","6606740","844588","816032","28556","0","0","96","88","5","22","128","0","62","262144","47093","14400","13848","2048","1856","23808","10304","172577","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:12,"61909908","25","0","0","0","526","1161","24","0","67","4","26","0","0","0","6606740","844680","816124","28556","0","0","96","69","4","22","128","0","62","262144","36471","14400","13848","2048","1856","23808","10304","119140","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:13,"61909656","25","0","0","0","526","1161","23","0","86","6","5","0","0","0","6606740","844680","816124","28556","0","0","96","88","5","22","128","0","62","262144","118306","14400","13848","2048","1856","23808","10304","239396","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:14,"61909656","25","0","0","0","526","1161","23","0","88","5","5","0","0","0","6606740","844680","816124","28556","0","0","96","89","4","22","128","0","62","262144","39863","14400","13848","2048","1856","23808","10304","125964","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:15,"61909908","25","0","0","0","526","1161","25","0","87","5","6","0","0","0","6606740","844680","816124","28556","0","0","96","87","5","22","128","0","62","262144","137644","14400","13848","2048","1856","23808","10304","219324","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:16,"61909908","25","0","0","0","526","1149","12","0","78","5","14","0","0","0","6606740","844680","816124","28556","0","0","96","79","5","22","128","0","50","262144","70225","14400","13848","2048","1856","23808","10304","165407","24","14","0","50272","49","44","2875","0","0",
2022-03-04 13:48:17,"61909412","25","0","0","0","526","1161","22","0","62","4","31","0","0","0","6606740","844680","816124","28556","0","0","96","64","4","22","128","0","62","262144","147923","14400","13848","2048","1856","23808","10304","259040","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:18,"61909412","25","0","0","0","526","1161","23","0","87","5","5","0","0","0","6606740","844680","816124","28556","0","0","96","88","5","22","128","0","62","262144","150624","14400","13848","2048","1856","23808","10304","149410","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:19,"61909412","25","0","0","0","526","1161","24","0","87","6","5","0","0","0","6606740","844680","816124","28556","0","0","96","88","6","22","128","0","62","262144","137586","14400","13848","2048","1856","23808","10304","104591","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:21,"61909412","25","0","0","0","526","1160","24","0","43","2","3","0","0","0","6606740","844680","816124","28556","0","0","96","44","2","22","128","0","61","262144","75966","14400","13848","2048","1856","23808","10304","204933","35","25","0","61580","49","44","2875","0","0",
2022-03-04 13:48:22,"61909416","25","0","0","0","526","1161","24","0","54","3","43","0","0","0","6606740","844680","816124","28556","0","0","96","53","3","22","128","0","62","262144","156743","14400","13848","2048","1856","23808","10304","135711","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:23,"61909168","25","0","0","0","526","1161","25","0","86","5","6","0","0","0","6606740","844680","816124","28556","0","0","96","88","5","22","128","0","62","262144","131031","14400","13848","2048","1856","23808","10304","257870","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:24,"61909168","25","0","0","0","526","1161","23","0","85","6","6","0","0","0","6606740","844680","816124","28556","0","0","96","86","6","22","128","0","62","262144","151089","14400","13848","2048","1856","23808","10304","145429","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:25,"61909168","25","0","0","0","526","1161","23","0","86","5","6","0","0","0","6606740","844680","816124","28556","0","0","96","88","5","22","128","0","62","262144","131405","14400","13848","2048","1856","23808","10304","105099","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:26,"61909168","25","0","0","0","526","1156","19","0","85","5","7","0","0","0","6606740","844680","816124","28556","0","0","96","86","5","22","128","0","57","262144","18296","14400","13848","2048","1856","23808","10304","145473","31","21","0","57468","49","44","2875","0","0",
2022-03-04 13:48:27,"61909948","25","0","0","0","526","1163","24","0","68","4","25","0","0","0","6606740","844680","816124","28556","0","0","96","69","4","22","129","0","62","262144","154724","14400","13848","2048","1856","23808","10304","164202","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:28,"61909948","25","0","0","0","526","1163","22","0","88","5","4","0","0","0","6606740","844944","816388","28556","0","0","96","90","5","22","128","0","62","262144","98134","14400","13848","2048","1856","23808","10304","283067","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:29,"61909948","25","0","0","0","526","1163","21","0","86","5","5","0","0","0","6606740","844944","816388","28556","0","0","96","88","5","22","128","0","62","262144","106484","14400","13848","2048","1856","23808","10304","168218","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:30,"61907956","25","0","0","0","526","1164","22","0","88","5","5","0","0","0","6606740","844944","816388","28556","0","0","96","88","5","22","128","0","61","262144","68365","14400","13848","2048","1856","23808","10304","116442","35","25","0","61580","49","44","2875","0","0",
2022-03-04 13:48:31,"61907800","25","0","0","0","526","1165","24","0","62","4","32","0","0","0","6606740","844944","816388","28556","0","0","96","63","4","22","128","0","62","262144","117305","14400","13848","2048","1856","23808","10304","210524","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:32,"61907712","25","0","0","0","526","1165","25","0","85","6","6","0","0","0","6606740","845732","817176","28556","0","0","96","86","6","22","128","0","62","262144","99503","14400","13848","2048","1856","23808","10304","203220","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:33,"61907712","25","0","0","0","526","1165","24","0","86","6","5","0","0","0","6606740","845732","817176","28556","0","0","96","88","6","22","128","0","62","262144","153657","14400","13848","2048","1856","23808","10304","222007","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:34,"61910288","25","0","0","0","526","1165","23","0","87","5","5","0","0","0","6606740","845732","817176","28556","0","0","96","89","5","22","128","0","62","262144","66002","14400","13848","2048","1856","23808","10304","153747","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:35,"61910484","25","0","0","0","526","1151","12","0","75","4","19","0","0","0","6606740","845732","817176","28556","0","0","96","75","4","22","128","0","49","262144","23516","14400","13848","2048","1856","23808","10304","102267","23","13","0","49244","49","44","2875","0","0",
2022-03-04 13:48:36,"61911000","25","0","0","0","526","1164","23","0","72","5","20","0","0","0","6606740","845864","817308","28556","0","0","96","74","5","22","128","0","62","262144","67696","14400","13848","2048","1856","23808","10304","205720","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:37,"61911008","25","0","0","0","526","1164","22","0","88","5","5","0","0","0","6606740","845864","817308","28556","0","0","96","89","5","22","128","0","62","262144","134939","14400","13848","2048","1856","23808","10304","195382","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:38,"61911008","25","0","0","0","526","1164","23","0","86","6","5","0","0","0","6606740","845864","817308","28556","0","0","96","88","6","22","128","0","62","262144","108571","14400","13848","2048","1856","23808","10304","208321","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:39,"61911008","25","0","0","0","526","1162","21","0","86","5","7","0","0","0","6606740","845864","817308","28556","0","0","96","87","5","22","128","0","60","262144","95585","14400","13848","2048","1856","23808","10304","152378","34","24","0","60552","49","44","2875","0","0",
2022-03-04 13:48:40,"61911008","25","0","0","0","526","1164","23","0","56","3","38","0","0","0","6606740","845864","817308","28556","0","0","96","58","4","22","128","0","62","262144","6552","14400","13848","2048","1856","23808","10304","89601","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:41,"61910756","25","0","0","0","526","1164","25","0","85","6","5","0","0","0","6606740","845864","817308","28556","0","0","96","87","6","22","128","0","62","262144","23742","14400","13848","2048","1856","23808","10304","211796","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:42,"61910756","25","0","0","0","526","1164","24","0","87","5","4","0","0","0","6606740","845864","817308","28556","0","0","96","89","5","22","128","0","62","262144","20831","14400","13848","2048","1856","23808","10304","111926","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:43,"61910756","25","0","0","0","526","1164","24","0","88","5","4","0","0","0","6606740","845864","817308","28556","0","0","96","90","5","22","128","0","62","262144","97042","14400","13848","2048","1856","23808","10304","243556","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:44,"61910756","25","0","0","0","526","1149","10","0","77","4","18","0","0","0","6606740","845864","817308","28556","0","0","96","76","4","22","128","0","47","262144","54051","14400","13848","2048","1856","23808","10304","157843","21","11","0","47188","49","44","2875","0","0",
2022-03-04 13:48:45,"61910772","25","0","0","0","526","1164","23","0","71","6","21","0","0","0","6606740","845864","817308","28556","0","0","96","72","6","22","129","0","62","262144","27626","14400","13848","2048","1856","23808","10304","257943","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:46,"61910772","25","0","0","0","526","1164","25","0","86","6","6","0","0","0","6606740","845864","817308","28556","0","0","96","87","6","22","128","0","62","262144","35322","14400","13848","2048","1856","23808","10304","145504","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:47,"61910772","25","0","0","0","526","1164","22","0","88","5","6","0","0","0","6606740","845864","817308","28556","0","0","96","88","5","22","128","0","62","262144","107393","14400","13848","2048","1856","23808","10304","91173","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:48,"61910772","25","0","0","0","526","1160","21","0","85","6","7","0","0","0","6606740","845864","817308","28556","0","0","96","86","6","22","128","0","58","262144","63011","14400","13848","2048","1856","23808","10304","217371","32","22","0","58496","49","44","2875","0","0",
2022-03-04 13:48:49,"61910772","25","0","0","0","526","1164","24","0","61","4","32","0","0","0","6606740","845864","817308","28556","0","0","96","62","5","22","129","0","62","262144","70024","14400","13848","2048","1856","23808","10304","147201","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:50,"61910520","25","0","0","0","526","1164","25","0","87","6","4","0","0","0","6606740","845864","817308","28556","0","0","96","89","6","22","128","0","62","262144","38065","14400","13848","2048","1856","23808","10304","268487","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:51,"61910520","25","0","0","0","526","1164","25","0","86","5","6","0","0","0","6606740","845864","817308","28556","0","0","96","87","5","22","128","0","62","262144","110145","14400","13848","2048","1856","23808","10304","157790","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:52,"61910524","25","0","0","0","526","1164","24","0","87","6","5","0","0","0","6606740","845864","817308","28556","0","0","96","88","6","22","128","0","62","262144","146387","14400","13848","2048","1856","23808","10304","99159","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:53,"61910524","25","0","0","0","526","1147","6","0","73","4","20","0","0","0","6606740","845864","817308","28556","0","0","96","74","5","22","128","0","46","262144","96560","14400","13848","2048","1856","23808","10304","142038","20","10","0","46160","49","44","2875","0","0",
2022-03-04 13:48:54,"61908936","25","0","0","0","526","1164","23","0","73","5","19","0","0","0","6606740","845864","817308","28556","0","0","96","75","5","22","129","0","62","262144","111186","14400","13848","2048","1856","23808","10304","157349","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:55,"61908848","25","0","0","0","526","1164","25","0","88","5","5","0","0","0","6606740","845864","817308","28556","0","0","96","89","5","22","128","0","62","262144","143222","14400","13848","2048","1856","23808","10304","278883","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:56,"61909048","25","0","0","0","526","1164","24","0","84","6","6","0","0","0","6606740","845864","817308","28556","0","0","96","87","6","22","128","0","62","262144","8599","14400","13848","2048","1856","23808","10304","168414","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:48:57,"61909048","25","0","0","0","526","1162","20","0","87","5","5","0","0","0","6606740","845864","817308","28556","0","0","96","88","5","22","128","0","60","262144","127289","14400","13848","2048","1856","23808","10304","114823","34","24","0","60552","49","44","2875","0","0",
2022-03-04 13:48:58,"61909048","25","0","0","0","526","1164","24","0","65","4","29","0","0","0","6606740","845864","817308","28556","0","0","96","66","4","22","128","0","62","262144","16163","14400","13848","2048","1856","23808","10304","206484","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:48:59,"61908796","25","0","0","0","526","1162","25","0","87","6","5","0","0","0","6606740","845864","817308","28556","0","0","96","88","6","22","128","0","62","262144","62498","14400","13848","2048","1856","23808","10304","204076","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:00,"61908800","25","0","0","0","526","1162","24","0","85","6","5","0","0","0","6606740","845864","817308","28556","0","0","96","88","6","22","128","0","62","262144","57160","14400","13848","2048","1856","23808","10304","219097","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:01,"61908800","25","0","0","0","526","1162","25","0","87","5","5","0","0","0","6606740","845864","817308","28556","0","0","96","89","5","22","128","0","62","262144","79570","14400","13848","2048","1856","23808","10304","156548","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:02,"61909052","25","0","0","0","526","1145","8","0","73","4","20","0","0","0","6606740","845864","817308","28556","0","0","96","74","4","22","128","0","45","262144","50486","14400","13848","2048","1856","23808","10304","99101","19","9","0","45132","49","44","2875","0","0",
2022-03-04 13:49:03,"61909064","25","0","0","0","526","1161","22","0","75","6","16","0","0","0","6606740","845864","817308","28556","0","0","96","77","6","22","129","0","62","262144","122471","14400","13850","2048","1856","23808","10304","206163","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:04,"61909064","25","0","0","0","526","1161","26","0","87","5","5","0","0","0","6606740","845864","817308","28556","0","0","96","88","5","22","128","0","62","262144","13863","14400","13850","2048","1856","23808","10304","213549","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:05,"61909064","25","0","0","0","526","1161","23","0","89","5","4","0","0","0","6606740","845864","817308","28556","0","0","96","90","5","22","128","0","62","262144","139835","14400","13850","2048","1856","23808","10304","214353","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:06,"61909064","25","0","0","0","526","1157","19","0","85","5","7","0","0","0","6606740","845864","817308","28556","0","0","96","86","5","22","128","0","58","262144","142002","14400","13850","2048","1856","23808","10304","153979","32","22","0","58496","49","44","2875","0","0",
2022-03-04 13:49:07,"61909064","25","0","0","0","526","1161","20","0","61","4","34","0","0","0","6606740","845864","817308","28556","0","0","96","61","4","22","129","0","62","262144","124120","14400","13850","2048","1856","23808","10304","100921","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:08,"61909064","25","0","0","0","526","1161","24","0","88","5","4","0","0","0","6606740","845864","817308","28556","0","0","96","89","5","22","128","0","62","262144","128040","14400","13850","2048","1856","23808","10304","228327","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:09,"61909068","25","0","0","0","526","1161","22","0","85","5","6","0","0","0","6606740","845864","817308","28556","0","0","96","88","5","22","128","0","62","262144","78170","14400","13850","2048","1856","23808","10304","122759","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:10,"61909068","25","0","0","0","526","1160","23","0","87","6","4","0","0","0","6606740","845864","817308","28556","0","0","96","88","6","22","128","0","61","262144","42735","14400","13850","2048","1856","23808","10304","243592","35","25","0","61580","49","44","2875","0","0",
2022-03-04 13:49:11,"61909320","25","0","0","0","526","1140","4","0","60","4","34","0","0","0","6606740","845864","817308","28556","0","0","96","61","4","22","128","0","41","262144","18315","14400","13850","2048","1856","23808","10304","145065","15","5","0","41020","49","44","2875","0","0",
2022-03-04 13:49:12,"61909332","25","0","0","0","526","1161","24","0","82","5","11","0","0","0","6606740","845864","817308","28556","0","0","96","83","5","22","128","0","62","262144","138368","14400","13850","2048","1856","23808","10304","256087","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:13,"61909332","25","0","0","0","526","1161","22","0","85","6","6","0","0","0","6606740","845864","817308","28556","0","0","96","87","6","22","128","0","62","262144","61188","14400","13850","2048","1856","23808","10304","148557","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:14,"61908728","25","0","0","0","525","1169","23","0","85","5","7","0","0","0","6606740","845864","817308","28556","0","0","96","86","6","22","128","0","62","262144","104601","14400","13850","2048","1856","23808","10304","120601","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:15,"61909584","25","0","0","0","525","1167","23","0","86","6","6","0","0","0","6606740","845864","817308","28556","0","0","96","87","5","22","128","0","60","262144","100679","14400","13850","2048","1856","23808","10304","207424","34","24","0","60552","49","44","2875","0","0",
2022-03-04 13:49:16,"61909088","25","0","0","0","525","1169","23","0","47","4","48","0","0","0","6606740","845936","817380","28556","0","0","96","48","4","22","128","0","62","262144","56968","14400","13850","2048","1856","23808","10304","117570","36","26","26","62608","49","44","2875","0","0",
2022-03-04 13:49:17,"61909088","25","0","0","0","526","1171","25","0","87","6","5","0","0","0","6606740","845936","817380","28556","0","0","96","88","6","22","129","0","62","262144","57063","14400","13850","2048","1856","23808","10304","240680","36","26","0","62608","49","44","2875","0","0",
2022-03-04 13:49:18,"61869536","26","0","0","0","527","1202","25","0","86","6","6","0","0","0","6606740","845936","817380","28556","0","0","96","86","6","22","129","0","62","262144","55108","14400","13850","2048","1856","23808","10304","133563","36","26","0","62608","49","44","2875","0","0",
