Vitals:
Now:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

                Now,"57355392","45","0","","","533","1527","1","0","","","","","","","23395320","908144","880036","28108","0","0","88","","","23","","","32","","","14400","13895","2048","1880","23808","10112","","10","1","","","","","2918","","",

Last 6 minutes:
,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-hp,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,

2022-03-02 14:47:11,"57370632","45","0","0","0","533","1592","24","0","87","6","5","0","0","0","23396348","872548","844436","28112","0","0","88","88","6","22","132","0","62","573440","46531","14272","13774","2048","1867","23808","9856","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:12,"57369432","45","0","0","0","533","1590","25","0","89","6","4","0","0","0","23396348","873076","844964","28112","0","0","88","89","6","22","131","0","62","573440","35786","14272","13774","2048","1867","23808","9856","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:13,"57356960","45","0","0","0","533","1590","25","0","52","3","44","0","0","0","23396348","882212","854100","28112","0","0","88","52","3","22","135","0","62","221184","123873","14272","13780","2048","1867","23808","9856","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:47:14,"57328616","46","0","0","0","533","1590","26","0","84","6","7","0","0","0","23396348","916492","888380","28112","0","0","88","85","6","22","131","0","62","630784","36185","14272","13780","2048","1867","23808","9856","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:15,"57307700","46","0","0","0","533","1590","25","0","89","5","5","0","0","0","23396348","916924","888812","28112","0","0","88","89","5","22","131","0","62","630784","285495","14272","13780","2048","1867","23808","9856","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:16,"57410976","46","0","0","0","533","1591","25","0","88","5","5","0","0","0","23396348","813532","785420","28112","0","0","88","89","5","22","133","0","62","630784","122542","14272","13780","2048","1867","23808","9856","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:17,"57394860","46","0","0","0","533","1587","19","0","86","5","7","0","0","0","23396348","833344","805232","28112","0","0","88","87","5","22","131","0","58","630784","269790","14272","13780","2048","1867","23808","9856","","32","22","0","58496","57","52","2892","0","0",
2022-03-02 14:47:18,"57399700","46","0","0","0","533","1589","25","0","56","5","38","0","0","0","23396348","845864","817752","28112","0","0","88","57","5","22","132","0","62","630784","207195","14272","13783","2048","1867","23808","9920","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:47:19,"57349804","46","0","0","0","533","1586","23","0","89","5","4","0","0","0","23396348","894640","866528","28112","0","0","88","90","5","22","131","0","62","630784","51836","14272","13783","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:20,"57350056","46","0","0","0","533","1586","24","0","88","6","4","0","0","0","23396348","896836","868724","28112","0","0","88","89","6","22","131","0","62","630784","320344","14272","13783","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:21,"57349300","46","0","0","0","533","1585","24","0","88","6","4","0","0","0","23396348","897100","868988","28112","0","0","88","89","6","22","131","0","62","630784","176982","14272","13783","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:23,"57353584","45","0","0","0","533","1568","9","0","36","2","11","0","0","0","23396348","899556","871444","28112","0","0","88","36","2","22","131","0","46","630784","45946","14272","13783","2048","1867","23808","9920","","20","10","0","46160","57","52","2892","0","0",
2022-03-02 14:47:24,"57357384","45","0","0","0","533","1583","26","0","70","5","23","0","0","0","23396348","899552","871440","28112","0","0","88","73","5","22","132","0","62","630784","173293","14272","13783","2048","1867","23808","9920","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:47:25,"57210972","46","0","0","0","533","1583","20","0","88","5","5","0","0","0","23396348","1044208","1016096","28112","0","0","88","90","5","22","131","0","62","761856","278038","14272","13783","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:26,"57214256","46","0","0","0","533","1583","24","0","89","5","4","0","0","0","23396348","1044208","1016096","28112","0","0","88","91","4","22","131","0","62","761856","94693","14272","13783","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:27,"57326900","46","0","0","0","533","1579","19","0","88","6","5","0","0","0","23396348","933848","905736","28112","0","0","88","89","6","22","133","0","61","761856","262438","14272","13783","2048","1867","23808","9920","","35","25","0","61580","57","52","2892","0","0",
2022-03-02 14:47:28,"57429716","45","0","0","0","533","1580","25","0","73","5","20","0","0","0","23396348","832052","803940","28112","0","0","88","74","5","22","132","0","62","638976","267412","14272","13791","2048","1867","23808","9920","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:47:29,"57355628","45","0","0","0","533","1580","24","0","88","6","5","0","0","0","23396348","909132","881020","28112","0","0","88","89","6","22","131","0","62","638976","190732","14272","13791","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:30,"57212256","46","0","0","0","533","1580","24","0","88","5","6","0","0","0","23396348","1047984","1019872","28112","0","0","88","89","5","22","131","0","62","770048","378561","14272","13791","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:31,"57212004","46","0","0","0","533","1580","23","0","87","5","6","0","0","0","23396348","1047984","1019872","28112","0","0","88","89","5","22","131","0","62","770048","398768","14272","13791","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:32,"57212004","46","0","0","0","533","1555","2","0","77","4","17","0","0","0","23396348","1049220","1021108","28112","0","0","88","77","4","22","131","0","39","770048","223809","14272","13791","2048","1867","23808","9920","","13","3","0","38964","57","52","2892","0","0",
2022-03-02 14:47:33,"57514656","45","0","0","0","533","1580","24","0","84","7","6","0","0","0","23396348","748964","720852","28112","0","0","88","87","7","22","132","0","62","491520","54108","14272","13795","2048","1867","23808","9920","","36","26","26","62608","57","52","2892","0","0",
2022-03-02 14:47:34,"57337248","45","0","0","0","533","1581","12","0","87","6","5","0","0","0","23404164","922328","894216","28112","0","0","88","89","6","22","131","0","62","589824","212029","14272","13795","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:35,"57343548","45","0","0","0","533","1581","18","0","89","5","4","0","0","0","23396348","914568","886456","28112","0","0","88","91","5","22","131","0","62","589824","72241","14272","13795","2048","1867","23808","9920","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:36,"57343548","45","0","0","0","533","1574","18","0","88","4","6","0","0","0","23396348","914880","886768","28112","0","0","88","89","4","22","132","0","56","589824","295234","14272","13795","2048","1867","23808","9920","","30","20","0","56440","57","52","2892","0","0",
2022-03-02 14:47:37,"57452160","45","0","0","0","533","1577","22","0","54","3","42","0","0","0","23396348","810944","782832","28112","0","0","88","54","3","22","133","0","65","630784","54398","14272","13797","2048","1867","23808","9984","","39","26","29","65692","57","52","2892","0","0",
2022-03-02 14:47:38,"57389168","45","0","0","0","533","1577","22","0","86","6","5","0","0","0","23396348","875852","847740","28112","0","0","88","88","6","22","131","0","65","630784","264838","14272","13797","2048","1867","23808","9984","","39","26","0","65692","57","52","2892","0","0",
2022-03-02 14:47:39,"57355148","45","0","0","0","533","1577","16","0","86","6","6","0","0","0","23396348","906456","878344","28112","0","0","88","88","6","22","131","0","65","630784","376153","14272","13797","2048","1867","23808","9984","","39","26","0","65692","57","52","2892","0","0",
2022-03-02 14:47:40,"57354896","45","0","0","0","533","1568","25","0","88","6","4","0","0","0","23396348","906720","878608","28112","0","0","88","90","6","22","131","0","65","630784","248565","14272","13797","2048","1867","23808","9984","","39","26","0","65692","57","52","2892","0","0",
2022-03-02 14:47:41,"57354156","45","0","0","0","533","1550","7","0","78","4","16","0","0","0","23396348","908756","880644","28112","0","0","88","78","4","22","131","0","47","630784","247714","14272","13797","2048","1867","23808","9984","","21","8","0","47188","57","52","2892","0","0",
2022-03-02 14:47:42,"57356172","45","0","0","0","533","1566","25","0","72","5","20","0","0","0","23396348","904924","876812","28112","0","0","88","75","5","22","131","0","63","630784","313368","14272","13797","2048","1867","23808","9984","","37","26","26","63636","57","52","2892","0","0",
2022-03-02 14:47:43,"57333492","45","0","0","0","533","1566","24","0","89","5","4","0","0","0","23396348","930172","902060","28112","0","0","88","90","5","22","131","0","63","630784","185135","14272","13797","2048","1867","23808","9984","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:47:44,"57329964","45","0","0","0","533","1564","24","0","87","5","5","0","0","0","23396348","930964","902852","28112","0","0","88","89","5","22","131","0","63","630784","30137","14272","13797","2048","1867","23808","9984","","37","26","0","63636","57","52","2892","0","0",
2022-03-02 14:47:45,"57328704","45","0","0","0","533","1562","22","0","87","5","6","0","0","0","23396348","933196","905084","28112","0","0","88","88","5","22","131","0","61","630784","240155","14272","13797","2048","1867","23808","9984","","35","24","0","61580","57","52","2892","0","0",
2022-03-02 14:47:46,"57760564","44","0","0","0","533","1564","24","0","51","4","44","0","0","0","23396348","499436","471324","28112","0","0","88","51","4","22","134","0","63","221184","65088","14272","13797","2048","1867","23808","9984","","37","26","26","63636","57","52","2892","0","0",
2022-03-02 14:47:47,"57440096","45","0","0","0","533","1563","24","0","87","6","6","0","0","0","23396348","822676","794564","28112","0","0","88","89","6","22","131","0","62","630784","334587","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:48,"57363640","45","0","0","0","533","1562","25","0","88","5","6","0","0","0","23396348","892400","864288","28112","0","0","88","89","5","22","131","0","62","630784","338161","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:49,"57357844","45","0","0","0","533","1562","24","0","88","5","5","0","0","0","23396348","892400","864288","28112","0","0","88","90","5","22","132","0","62","630784","297005","14272","13797","2048","1867","23808","9984","","36","26","0","62608","57","52","2892","0","0",
2022-03-02 14:47:50,"57352936","45","0","0","0","533","1547","11","0","83","4","12","0","0","0","23396348","893908","865796","28112","0","0","88","82","4","22","131","0","50","630784","134765","14272","13797","2048","1867","23808","9984","","24","14","0","50272","57","52","2892","0","0",
